"Pickup State","Pickup City","Pickup Pincode",Seller,"Seller Code","Pickup Date","Shipping Date","Delivered Date","Order Id","AWB Number","Courier Partner","Payment Type","Ship Pincode","Ship State","Ship City",Zone,"Invoice Amount","Billing Weight (Kg)","Dimension(L * H * H)(CM)","Product Name","Current Status","Collectable Value","Freight Charges","RTO Charges","COD Charges","Total Charges","AWB Assigned Date","Last Sync","Final Charge","Number of NDR attempts","First NDR raised date","First NDR raised time","First NDR Action By","Reason for First NDR","Action date for First NDR","Action Status for First NDR","Remarks for First NDR","First Updated Address Line 1","First Updated Address Line 1","First Updated Mobile","Second NDR raised date","Second NDR raised time","Second NDR Action By","Reason for Second NDR","Action date for Second NDR","Action Status for Second NDR","Remarks for Second NDR","Second Updated Address Line 1","Second Updated Address Line 1","Second Updated Mobile","Third NDR raised date","Third NDR raised time","Third NDR Action By","Reason for Third NDR","Action date for Third NDR","Action Status for Third NDR","Remarks for Third NDR","Third Updated Address Line 1","Third Updated Address Line 1","Third Updated Mobile"
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 13:16:42",,MUSIC537,`27233510029201`,"Delhivery 2KG",prepaid,324007,RAJASTHAN,KOTA,D,7700,2500,"98 * 10 * 10","Music Instrument","In Transit",0,254.88,254.88,0,255,"2024-09-11 13:16:42","2024-09-12 20:31:05",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 13:14:51",,MUSIC536,`TWI23830450149`,"SMC 2KG",prepaid,248001,UTTARAKHAND,DEHRADUN,B,7600,2500,"98 * 10 * 10","Music Instrument","In Transit",0,155.76,155.76,0,156,"2024-09-11 13:14:51","2024-09-12 20:31:04",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:59:43",,MUSIC535,`TWI23830450148`,"SMC 2KG",prepaid,143001,PUNJAB,AMRITSAR,D,7500,2500,"98 * 10 * 10","Music Instrument","In Transit",0,238.95,238.95,0,239,"2024-09-11 12:59:43","2024-09-12 20:31:03",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:59:25",,MUSIC534,`TWI23830450147`,"SMC 2KG",prepaid,302016,RAJASTHAN,JAIPUR,B,7400,2500,"98 * 10 * 10","Music Instrument","In Transit",0,155.76,155.76,0,156,"2024-09-11 12:59:25","2024-09-12 20:31:01",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:59:04",,MUSIC533,`TWI23830450146`,"SMC 2KG",prepaid,560010,KARNATAKA,BANGALORE,C,7300,2500,"98 * 10 * 10","Music Instrument","In Transit",0,198.24,198.24,0,198,"2024-09-11 12:59:04","2024-09-12 20:31:00",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:58:10",,MUSIC532,`TWI23830450145`,"SMC 2KG",prepaid,800001,BIHAR,PATNA,D,7300,2500,"98 * 10 * 10","Music Instrument","In Transit",0,238.95,238.95,0,239,"2024-09-11 12:58:10","2024-09-12 20:30:59",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:57:41",,MUSIC531,`27233510029190`,"Delhivery 2KG",prepaid,495001,CHHATTISGARH,BILASPUR,D,7200,2500,"98 * 10 * 10","Music Instrument","In Transit",0,254.88,254.88,0,255,"2024-09-11 12:57:41","2024-09-12 20:30:58",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:57:25",,MUSIC530,`27233510029186`,"Delhivery 2KG",prepaid,160042,CHANDIGARH,CHANDIGARH,E,7100,2500,"98 * 10 * 10","Music Instrument","In Transit",0,331.58,331.58,0,332,"2024-09-11 12:57:25","2024-09-12 20:30:57",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:56:31",,MUSIC526,`TWI23830450144`,"SMC 2KG",prepaid,403001,GOA,PANJIM,D,6900,2500,"98 * 10 * 10","Music Instrument","In Transit",0,238.95,238.95,0,239,"2024-09-11 12:56:31","2024-09-12 20:30:57",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:56:23",,MUSIC527,`27233510029175`,"Delhivery 2KG",prepaid,160046,CHANDIGARH,CHANDIGARH,E,7000,2500,"98 * 10 * 10","Music Instrument","In Transit",0,331.58,331.58,0,332,"2024-09-11 12:56:23","2024-09-12 20:30:56",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:54:16",,MUSIC525,`TWI23830450143`,"SMC 2KG",prepaid,560011,KARNATAKA,BANGALORE,C,6800,2500,"98 * 10 * 10","Music Instrument","In Transit",0,198.24,198.24,0,198,"2024-09-11 12:54:16","2024-09-12 20:30:27",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:53:43",,MUSIC524,`TWI23830450142`,"SMC 2KG",prepaid,110017,DELHI,"NEW DELHI",A,6700,2500,"98 * 10 * 10","Music Instrument","In Transit",0,127.44,127.44,0,127,"2024-09-11 12:53:43","2024-09-12 20:30:56",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:53:24",,MUSIC523,`27233510029164`,"Delhivery 2KG",prepaid,854328,BIHAR,ARARIA,D,6600,2500,"98 * 10 * 10","Music Instrument","In Transit",0,254.88,254.88,0,255,"2024-09-11 12:53:24","2024-09-12 20:30:45",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:53:07",,MUSIC522,`27233510029153`,"Delhivery 2KG",prepaid,146001,PUNJAB,HOSHIARPUR,B,6500,2500,"98 * 10 * 10","Music Instrument","In Transit",0,151.28,151.28,0,151,"2024-09-11 12:53:07","2024-09-12 20:30:44",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:52:11",,MUSIC521,`27233510029142`,"Delhivery 2KG",prepaid,175001,"HIMACHAL PRADESH",MANDI,D,6000,2500,"98 * 10 * 10","Music Instrument","In Transit",0,254.88,254.88,0,255,"2024-09-11 12:52:11","2024-09-12 20:30:41",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:48:51",,MUSIC520,`27233510029131`,"Delhivery 2KG",prepaid,768004,ORISSA,SAMBALPUR,D,5500,2500,"98 * 10 * 10","Music Instrument","In Transit",0,254.88,254.88,0,255,"2024-09-11 12:48:51","2024-09-12 20:30:41",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:47:59",,MUSIC519,`27233510029120`,"Delhivery 2KG",prepaid,142001,PUNJAB,MOGA,B,5000,2500,"98 * 10 * 10","Music Instrument","In Transit",0,151.28,151.28,0,151,"2024-09-11 12:47:59","2024-09-12 20:30:41",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 12:09:10",,MUSIC528,`28072410004896`,"Delhivery 10KG",prepaid,560077,KARNATAKA,BANGALORE,C,15000,15000,"97 * 52 * 18","Electronic equipment","In Transit",0,731.6,731.6,0,732,"2024-09-11 12:09:10","2024-09-12 20:30:45",1
HARYANA,"DELHI NCR",122052,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 11:26:14",,VTRO142,`27233510029116`,"Delhivery 2KG",prepaid,500011,TELANGANA,HYDERABAD,D,8000,2000,"10 * 10 * 10","Marcela K2 EDTA Vaccum 3ml","Pickup Scheduled",0,182.9,182.9,0,183,"2024-09-11 11:26:14","2024-09-12 20:31:17",1
"UTTAR PRADESH",MUZAFFARNAGAR,247775,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 10:37:59",,OD331105543777266100,`27233510029105`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,A,1004,500,"16 * 12 * 10","1 Digital Thermostat AC 220V| 1500W","In Transit",0,45.14,45.14,0,45,"2024-09-11 10:37:59","2024-09-12 20:30:41",1
"MADHYA PRADESH",BURHANPUR,450331,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 10:36:13",,403-5295677-5803565,`27233510029094`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,1298,500,"16 * 12 * 10","AC Programmable Timer Switch DIN Rail| 220V| 30A","In Transit",0,64.9,64.9,0,65,"2024-09-11 10:36:13","2024-09-12 20:30:40",1
RAJASTHAN,JHUNJHUNU,333516,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 10:34:48",,171-3122399-5867518,`27233510029083`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,B,1549,500,"16 * 12 * 10","Voltage protection","Pickup Scheduled",0,50.33,50.33,0,50,"2024-09-11 10:34:48","2024-09-12 20:30:54",1
"UTTAR PRADESH",MATHURA,281001,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 10:33:14",,408-3014611-7557105,`27233510029072`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,B,1549,500,"16 * 12 * 10","Voltage protection","Pickup Scheduled",0,50.33,50.33,0,50,"2024-09-11 10:33:14","2024-09-12 20:30:54",1
BIHAR,NALANDA,803212,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 10:32:20",,403-8870062-1560337,`27233510029061`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,1549,500,"16 * 12 * 10","Voltage Protection","In Transit",0,64.9,64.9,0,65,"2024-09-11 10:32:20","2024-09-12 20:30:45",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 10:30:52",,405-9402145-2722713,`27233510029050`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,A,1129,500,"16 * 12 * 10","Timer Switch","Pickup Scheduled",0,45.14,45.14,0,45,"2024-09-11 10:30:52","2024-09-12 20:30:29",1
HARYANA,GURGAON,122105,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-11 10:29:08",,408-7012653-0485923,`27233510029046`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,A,2260,500,"16 * 12 * 10","Voltage Protection","Pickup Scheduled",0,45.14,45.14,0,45,"2024-09-11 10:29:08","2024-09-12 20:31:16",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 17:29:10","2024-09-12 16:57:28",KJS235,`TWI23830450141`,"SMC 5KG",prepaid,131028,HARYANA,KUNDLI,A,18859,9000,"35 * 20 * 18","INSULATION TAPE RED+CABLE 4 CORE",Delivered,0,269.04,269.04,0,269,"2024-09-10 17:29:10","2024-09-12 17:18:48",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 17:06:42","2024-09-11 17:09:00",Amici_Kol2,`20690801843`,"Bluedart Air",prepaid,700023,"WEST BENGAL",KOLKATA,C,2000,500,"10 * 10 * 10","Tester AM63LE",Delivered,0,88.5,88.5,0,89,"2024-09-10 17:06:42","2024-09-11 17:19:44",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 16:03:17",,OPC0603,`27233510029035`,"Delhivery Lite",prepaid,485001,"MADHYA PRADESH",SATNA,D,3000,500,"22 * 18 * 6","Landline Phone","In Transit",0,64.9,64.9,0,65,"2024-09-10 16:03:17","2024-09-12 20:30:39",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 16:01:11",,OPC0602,`27233510029024`,"Delhivery Lite",prepaid,442605,MAHARASHTRA,GADCHIROLI,D,2000,500,"22 * 18 * 6","Landline Phone","In Transit",0,64.9,64.9,0,65,"2024-09-10 16:01:11","2024-09-12 20:30:39",1
"WEST BENGAL",TITAGARH,700119,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 15:31:27",,405-7594144-0007513.,`27233510029013`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,1499,500,"16 * 12 * 10","A4 Drawing/ Tracing Board","Pickup Scheduled",0,64.9,64.9,0,65,"2024-09-10 15:31:27","2024-09-12 20:30:48",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 12:20:38",,Test_clone,`27233710002446`,"Delhivery 5KG",prepaid,796005,MIZORAM,AIZWAL,E,10000,9000,"10 * 10 * 10","Solar Charge Controller",Cancelled,0,687.94,687.94,0,688,"2024-09-10 12:20:38","2024-09-10 12:20:38",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 12:19:37",,Test,`27233710002435`,"Delhivery 5KG",prepaid,796005,MIZORAM,AIZWAL,E,10000,5000,"10 * 10 * 10","Solar Charge Controller",Cancelled,0,395.3,395.3,0,395,"2024-09-10 12:19:37","2024-09-10 12:19:37",1
TAMILNADU,ERODE,638002,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 12:02:51",,WB-217204.,`27233510029002`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,E,1979,500,"16 * 12 * 10","DC Electrical Parameters Display","Pickup Scheduled",0,84.96,84.96,0,85,"2024-09-10 12:02:51","2024-09-12 20:31:33",1
MAHARASHTRA,MUMBAI,400099,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 11:56:41",,407-7597248-1836366.,`SF1383797304TWN`,SHADOWFAX,prepaid,201301,"UTTAR PRADESH",NOIDA,C,1649,500,"16 * 12 * 10","Digital Energy Meter",Manifested,0,54.28,54.28,0,54,"2024-09-10 11:56:41","2024-09-12 20:31:27",1
"UTTAR PRADESH",NOIDA,201309,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 11:56:33",,171-8822906-7576323.,`SF1380694345TWN`,SHADOWFAX,prepaid,201301,"UTTAR PRADESH",NOIDA,A,988,500,"16 * 12 * 10","Solar Charge Controller",Manifested,0,37.76,37.76,0,38,"2024-09-10 11:56:33","2024-09-12 20:30:51",1
DELHI,"NEW DELHI",110019,"wisdom tech solution",TW-100024,,"2024-09-10 11:54:37",,1234,`27233510028991`,"Delhivery Lite",prepaid,400093,MAHARASHTRA,MUMBAI,C,27500,500,"10 * 10 * 10",ONT,Cancelled,0,60.89,0,0,61,"2024-09-10 11:54:37","2024-09-10 11:55:59",1
GUJARAT,SURAT,394270,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:38:35",,408-3312991-1169962,`27233510028980`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,1299,500,"16 * 12 * 10","TK700 Rechargeable Torch","Pickup Scheduled",0,64.9,64.9,0,65,"2024-09-10 10:38:35","2024-09-12 20:30:48",1
"UTTAR PRADESH",MAU,275101,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:36:47",,09WD2023-C00199,`27233510028976`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,4555,500,"16 * 12 * 10","Transfer switch","In Transit",0,64.9,64.9,0,65,"2024-09-10 10:36:47","2024-09-12 20:30:39",1
"UTTAR PRADESH",GHAZIABAD,201206,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:34:20",,403-8796609-0309158,`27233510028965`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,A,999,500,"16 * 12 * 10","Solar Charge Controller","Pickup Scheduled",0,45.14,45.14,0,45,"2024-09-10 10:34:20","2024-09-12 20:30:48",1
MAHARASHTRA,MUMBAI,400615,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:29:13",,404-8008075-3486702,`27233510028954`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,C,4122,500,"16 * 12 * 10","V6 Bluetooth Helmet Intercom","Pickup Scheduled",0,60.89,60.89,0,61,"2024-09-10 10:29:13","2024-09-12 20:31:10",1
"WEST BENGAL",DURGAPUR,713212,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:27:34",,408-2666286-3404329,`27233510028943`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,3105,500,"16 * 12 * 10",amicismart-dual-power-automatic-control-transfer-switch-125a-changeover-switch,"In Transit",0,64.9,64.9,0,65,"2024-09-10 10:27:34","2024-09-12 20:30:39",1
TAMILNADU,CHENNAI,600053,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:25:50",,402-6419156-1649127,`27233510028932`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,C,3863,500,"16 * 12 * 10","4 Pole Automatic Changeover Switch","In Transit",0,60.89,60.89,0,61,"2024-09-10 10:25:50","2024-09-12 20:30:39",1
"UTTAR PRADESH",LAKHIMPUR,262802,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:24:54",,171-3112874-0842756,`27233510028921`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,B,1549,500,"16 * 12 * 10","Voltage Protection","In Transit",0,50.33,50.33,0,50,"2024-09-10 10:24:54","2024-09-12 20:30:39",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:23:22",,7309404626-OFF,`27233510028910`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,A,1529,500,"16 * 12 * 10",Earphone,"Pickup Scheduled",0,45.14,45.14,0,45,"2024-09-10 10:23:22","2024-09-12 20:30:47",1
MAHARASHTRA,PHARBHANI,431511,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-10 10:22:19",,WB-215602,`27233510028906`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,3219,500,"16 * 12 * 10",amicismart-dual-power-automatic-control-transfer-switch-125a-changeover-switch,"Pickup Scheduled",0,64.9,64.9,0,65,"2024-09-10 10:22:19","2024-09-12 20:30:47",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 18:38:12",,HES299,`27233510028895`,"Delhivery Lite",prepaid,362001,GUJARAT,JUNAGADH,D,5000,500,"19 * 12 * 7","Electronic Bettry","In Transit",0,64.9,64.9,0,65,"2024-09-09 18:38:12","2024-09-12 20:30:38",1
MAHARASHTRA,JALGAON,425001,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 18:04:09",,171-4632532-7857947,`27233510028884`,"Delhivery Lite",prepaid,201301,"UTTAR PRADESH",NOIDA,D,2279,500,"16 * 12 * 10","Voltage Protection","In Transit",0,64.9,64.9,0,65,"2024-09-09 18:04:09","2024-09-12 20:30:38",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,"2024-09-09 21:33:00","2024-09-09 17:54:03","2024-09-12 14:24:00",LAR/24-25/0217,`20690218695`,"Bluedart Air",prepaid,521201,"ANDHRA PRADESH",NUZVEEDU,D,20430,1500,"25 * 20 * 20","Used Old Phone",Delivered,0,377.6,377.6,0,378,"2024-09-09 17:54:03","2024-09-12 14:30:58",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 17:34:08",,09WD2024-C00126_Air,`27233510028873`,"Delhivery Air",prepaid,785614,ASSAM,DERGOAN,D,3746,1000,"14 * 16 * 11","Universal Intelligent Solar Charge Controller for Solar Panel","In Transit",0,169.92,169.92,0,170,"2024-09-09 17:34:08","2024-09-12 20:30:38",1
"UTTAR PRADESH",GHAZIABAD,201010,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 17:03:18",,SAKSH383,`28072410004885`,"Delhivery 10KG",prepaid,673572,KERALA,THAMARASSERI,E,25000,12000,"40 * 20 * 20","Packing Sheet","In Transit",0,630.12,630.12,0,630,"2024-09-09 17:03:18","2024-09-12 20:30:38",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 16:44:53","2024-09-10 18:18:42",A83,`TWI23830450140`,"SMC 5KG",prepaid,248001,UTTARAKHAND,DEHRADUN,B,8000,5000,"40 * 20 * 20","Electronic equipment",Delivered,0,224.2,224.2,0,224,"2024-09-09 16:44:53","2024-09-10 18:18:53",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 16:19:10",,09WD2024-C00126,`27233510028862`,"Delhivery Lite",prepaid,785614,ASSAM,DERGOAN,D,3746,1000,"14 * 16 * 11","Universal Intelligent Solar Charge Controller for Solar Panel",Cancelled,0,129.8,129.8,0,130,"2024-09-09 16:19:10","2024-09-09 18:01:46",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 16:18:35",,9WD2024-B00446,`27233510028851`,"Delhivery Lite",prepaid,560054,KARNATAKA,BANGALORE,C,6114,1000,"13 * 12 * 11","AS-55 Digital Touchscreen with Backlight Temperature Humidity Hygrometer Thermomete","In Transit",0,121.78,121.78,0,122,"2024-09-09 16:18:35","2024-09-12 20:30:16",1
"UTTAR PRADESH",NOIDA,201301,"TWINNIC INDIA PRIVATE LIMITED",TW-100003,,"2024-09-09 16:08:23","2024-09-10 14:48:53",9WD2024-B00445,`TWI23830450139`,SMC,prepaid,110044,DELHI,"NEW DELHI",A,3369,1000,"16 * 12 * 11","AC Programmable Timer Switch DIN Rail| 220V| 30A",Delivered,0,68.44,68.44,0,68,"2024-09-09 16:08:23","2024-09-10 14:55:16",1
